age,fnlwgt,marital_status,relationship,race,sex,capital_gain,capital_loss,hours_per_week,income,workclass_grouped,education_grouped,occupation_grouped,native_country_grouped
21,276840,Never-married,Own-child,Black,Male,0,0,20,<=50K,Government,Dropout,Service,USA
62,186446,Divorced,Unmarried,White,Female,0,0,43,<=50K,Private,Some College,Support,USA
62,162249,Married-civ-spouse,Husband,White,Male,0,0,30,<=50K,Self-Employed,High School,Blue-Collar,USA
46,248059,Married-civ-spouse,Husband,White,Male,3464,0,40,<=50K,Private,High School,Blue-Collar,USA
50,163708,Widowed,Unmarried,White,Female,0,0,40,<=50K,Private,High School,Service,USA
19,304643,Never-married,Own-child,White,Male,0,0,20,<=50K,Private,Some College,Sales,USA
44,198096,Married-civ-spouse,Husband,White,Male,7688,0,40,>50K,Private,Bachelors,Sales,USA
20,151790,Never-married,Own-child,White,Female,0,0,30,<=50K,Private,Some College,White-Collar,USA
29,231507,Never-married,Not-in-family,White,Male,0,0,35,<=50K,Private,High School,Blue-Collar,USA
23,50953,Never-married,Not-in-family,White,Female,0,0,40,<=50K,Private,Some College,Support,USA
60,204486,Married-civ-spouse,Husband,White,Male,0,0,8,>50K,Self-Employed,Bachelors,White-Collar,USA
35,98725,Divorced,Unmarried,White,Female,0,0,60,<=50K,Private,Dropout,Blue-Collar,USA
23,173535,Never-married,Own-child,White,Male,0,0,40,<=50K,Private,High School,Sales,USA
22,334593,Never-married,Not-in-family,White,Male,0,0,40,<=50K,Self-Employed,Some College,Military,USA
52,279337,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Government,High School,White-Collar,USA
50,104849,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,40,<=50K,Self-Employed,Advanced,White-Collar,Asia
51,124963,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,Private,Bachelors,Sales,USA
55,247552,Married-civ-spouse,Husband,White,Male,0,0,56,<=50K,Private,Some College,Sales,USA
47,191957,Married-civ-spouse,Husband,Black,Male,0,0,40,>50K,Private,Bachelors,Sales,USA
19,215891,Never-married,Own-child,White,Female,0,0,10,<=50K,Government,Some College,White-Collar,USA
23,255252,Never-married,Not-in-family,White,Male,0,0,30,<=50K,Private,Some College,White-Collar,USA
57,211678,Divorced,Not-in-family,White,Male,0,0,64,<=50K,Private,Dropout,White-Collar,USA
33,137421,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,35,<=50K,Private,Advanced,White-Collar,Asia
30,127875,Never-married,Unmarried,White,Female,0,0,8,<=50K,Private,Dropout,Sales,USA
19,171868,Never-married,Own-child,Black,Male,0,0,20,<=50K,Private,High School,White-Collar,USA
29,406826,Never-married,Not-in-family,White,Female,0,0,45,<=50K,Private,Bachelors,White-Collar,USA
34,269243,Never-married,Own-child,White,Female,0,0,40,<=50K,Private,Some College,White-Collar,USA
48,168283,Married-civ-spouse,Husband,White,Male,0,0,45,>50K,Private,Some College,Blue-Collar,USA
47,168191,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Self-Employed,Some College,Blue-Collar,USA
45,214690,Separated,Not-in-family,White,Male,0,0,40,<=50K,Self-Employed,Some College,White-Collar,USA
55,217241,Divorced,Not-in-family,White,Female,0,0,40,<=50K,Private,High School,White-Collar,USA
54,227392,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Private,Advanced,White-Collar,USA
59,241297,Widowed,Not-in-family,White,Female,6849,0,40,<=50K,Self-Employed,Some College,Blue-Collar,USA
23,233472,Never-married,Not-in-family,White,Male,0,0,40,<=50K,Private,Bachelors,White-Collar,USA
25,242464,Never-married,Not-in-family,White,Male,0,0,40,<=50K,Private,Bachelors,White-Collar,USA
42,40151,Married-civ-spouse,Husband,White,Male,0,0,30,<=50K,Private,Some College,Service,USA
50,304260,Divorced,Not-in-family,Asian-Pac-Islander,Male,0,0,40,<=50K,Private,Some College,White-Collar,USA
21,411068,Never-married,Own-child,White,Female,0,0,35,<=50K,Private,Some College,White-Collar,USA
27,336951,Married-civ-spouse,Husband,White,Male,0,0,99,<=50K,Private,High School,Blue-Collar,USA
45,140644,Married-civ-spouse,Husband,White,Male,0,0,50,>50K,Private,High School,Sales,USA
45,102771,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,Self-Employed,Bachelors,Blue-Collar,USA
43,218309,Divorced,Not-in-family,White,Female,0,0,50,<=50K,Private,Bachelors,Sales,USA
42,360879,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Private,Some College,Blue-Collar,USA
30,37646,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Private,Some College,Blue-Collar,USA
41,408498,Married-civ-spouse,Husband,White,Male,0,0,50,<=50K,Self-Employed,High School,White-Collar,USA
57,268252,Divorced,Unmarried,White,Female,0,0,62,<=50K,Government,High School,White-Collar,USA
47,178013,Married-civ-spouse,Wife,White,Female,0,0,20,<=50K,Private,Dropout,Service,Central America
48,55720,Married-civ-spouse,Husband,White,Male,2407,0,40,<=50K,Private,Some College,Blue-Collar,USA
27,263728,Married-civ-spouse,Husband,White,Male,3137,0,50,<=50K,Private,High School,Blue-Collar,USA
49,123713,Divorced,Not-in-family,White,Male,0,0,45,<=50K,Private,Bachelors,White-Collar,USA
25,396633,Married-civ-spouse,Wife,Black,Female,0,0,56,>50K,Private,Some College,White-Collar,USA
21,162228,Never-married,Own-child,White,Male,0,0,30,<=50K,Private,High School,Sales,USA
52,225339,Widowed,Unmarried,Black,Female,0,0,35,<=50K,Private,High School,White-Collar,USA
44,71269,Divorced,Not-in-family,White,Male,0,0,50,<=50K,Private,Some College,White-Collar,USA
47,358382,Separated,Not-in-family,Black,Male,0,0,40,<=50K,Private,Some College,White-Collar,USA
58,289364,Married-civ-spouse,Husband,White,Male,7688,0,45,>50K,Private,Some College,White-Collar,USA
40,226027,Married-civ-spouse,Husband,White,Male,0,0,20,<=50K,Private,High School,Blue-Collar,USA
53,154785,Married-civ-spouse,Husband,White,Male,0,0,50,>50K,Private,High School,Blue-Collar,USA
33,219619,Married-civ-spouse,Husband,White,Male,15024,0,40,>50K,Private,Advanced,White-Collar,USA
43,180096,Married-civ-spouse,Husband,White,Male,0,0,50,>50K,Private,Some College,Blue-Collar,USA
29,130620,Married-spouse-absent,Own-child,Asian-Pac-Islander,Female,0,0,26,<=50K,Private,Some College,Sales,Asia
47,171095,Married-civ-spouse,Wife,White,Female,0,0,35,>50K,Government,Some College,White-Collar,USA
46,141058,Married-civ-spouse,Husband,White,Male,7298,0,40,>50K,Private,High School,Blue-Collar,USA
54,329266,Married-civ-spouse,Husband,White,Male,0,0,44,>50K,Private,High School,Blue-Collar,USA
36,111957,Married-civ-spouse,Husband,White,Male,0,0,52,<=50K,Self-Employed,Some College,White-Collar,USA
35,117381,Never-married,Not-in-family,White,Male,8614,0,45,>50K,Private,Bachelors,White-Collar,USA
27,267147,Never-married,Own-child,White,Male,0,0,40,<=50K,Private,High School,Sales,USA
42,32016,Married-civ-spouse,Husband,White,Male,7298,0,40,>50K,Private,Some College,Support,USA
19,129586,Never-married,Own-child,White,Male,0,0,40,<=50K,Private,Some College,Service,USA
25,389456,Never-married,Own-child,White,Male,0,0,30,<=50K,Private,Some College,Blue-Collar,USA
34,248795,Never-married,Not-in-family,White,Female,0,0,45,<=50K,Private,High School,Blue-Collar,USA
46,218890,Divorced,Not-in-family,White,Female,0,0,60,<=50K,Self-Employed,High School,Service,USA
32,230224,Married-civ-spouse,Husband,White,Male,0,0,35,<=50K,Government,Some College,Service,USA
51,160724,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,2415,40,>50K,Self-Employed,Bachelors,Sales,Asia
52,55608,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Private,Dropout,Blue-Collar,North America
32,394708,Never-married,Unmarried,Black,Male,0,0,40,<=50K,Private,High School,Service,USA
32,19447,Married-civ-spouse,Wife,White,Female,0,0,40,<=50K,Private,High School,Sales,USA
48,133694,Married-spouse-absent,Not-in-family,Black,Male,0,0,40,>50K,Self-Employed,Bachelors,White-Collar,Central America
24,301199,Never-married,Own-child,White,Female,0,0,20,<=50K,Private,Some College,Support,USA
26,208994,Never-married,Own-child,White,Male,0,0,12,<=50K,Private,Some College,Service,USA
23,138938,Married-civ-spouse,Own-child,White,Female,0,0,3,<=50K,Private,High School,White-Collar,USA
79,76641,Married-civ-spouse,Husband,White,Male,20051,0,40,>50K,Private,Advanced,Blue-Collar,Europe
24,211968,Never-married,Not-in-family,White,Female,0,0,24,<=50K,Private,Some College,Sales,USA
62,162825,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,Private,High School,White-Collar,USA
31,161153,Married-civ-spouse,Husband,White,Male,0,0,45,<=50K,Private,High School,Blue-Collar,USA
17,246974,Never-married,Own-child,White,Male,0,0,30,<=50K,Self-Employed,Dropout,Blue-Collar,USA
19,53355,Never-married,Not-in-family,White,Male,0,0,12,<=50K,Private,Dropout,Sales,USA
22,264765,Never-married,Own-child,White,Male,0,0,10,<=50K,Private,Some College,Blue-Collar,USA
53,182186,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Private,Dropout,Service,Central America
27,162104,Never-married,Own-child,White,Female,0,0,40,<=50K,Private,Dropout,Service,USA
38,104094,Married-civ-spouse,Husband,White,Male,0,0,15,<=50K,Private,Some College,White-Collar,USA
66,140576,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Private,Dropout,Blue-Collar,USA
21,89154,Never-married,Own-child,White,Male,0,0,42,<=50K,Private,Dropout,Service,Central America
33,137616,Never-married,Not-in-family,Black,Female,0,0,35,<=50K,Government,Advanced,White-Collar,USA
36,176536,Separated,Other-relative,Amer-Indian-Eskimo,Female,0,0,42,<=50K,Private,Some College,White-Collar,USA
35,172327,Separated,Not-in-family,White,Male,0,0,42,<=50K,Government,Bachelors,White-Collar,USA
21,119673,Never-married,Not-in-family,White,Female,0,0,30,<=50K,Private,Some College,Service,USA
38,197077,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Private,High School,Service,USA
25,159662,Married-civ-spouse,Own-child,White,Male,0,0,26,>50K,Private,High School,Sales,USA
43,96102,Married-spouse-absent,Not-in-family,White,Male,0,0,50,<=50K,Private,Advanced,White-Collar,USA
48,182715,Married-civ-spouse,Husband,White,Male,0,0,48,<=50K,Private,High School,Sales,USA
33,228528,Never-married,Unmarried,White,Female,0,0,35,<=50K,Private,Dropout,Blue-Collar,USA
39,210150,Never-married,Not-in-family,White,Female,0,0,40,<=50K,Government,Advanced,Service,USA
62,113443,Divorced,Not-in-family,White,Female,10520,0,33,>50K,Government,Advanced,White-Collar,USA
34,213722,Married-civ-spouse,Husband,White,Male,0,0,57,>50K,Government,High School,Service,USA
63,319121,Separated,Not-in-family,Black,Male,0,0,40,<=50K,Unemployed,Dropout,Service,USA
21,166851,Never-married,Other-relative,White,Male,0,0,40,<=50K,Private,High School,Blue-Collar,USA
63,169983,Widowed,Not-in-family,White,Female,2176,0,30,<=50K,Private,Dropout,Sales,USA
75,71385,Divorced,Not-in-family,White,Female,0,0,20,<=50K,Private,High School,Blue-Collar,USA
51,182740,Divorced,Unmarried,White,Male,0,0,40,<=50K,Private,High School,White-Collar,USA
73,190078,Married-civ-spouse,Husband,White,Male,0,0,35,<=50K,Self-Employed,Some College,White-Collar,USA
29,192010,Never-married,Not-in-family,White,Female,0,0,60,<=50K,Private,Bachelors,White-Collar,Europe
39,187098,Married-civ-spouse,Wife,White,Female,15024,0,47,>50K,Private,Advanced,White-Collar,USA
30,433325,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Private,Dropout,Blue-Collar,North America
23,214542,Never-married,Own-child,White,Male,0,0,42,<=50K,Private,Bachelors,Blue-Collar,USA
35,29874,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Private,Some College,Blue-Collar,USA
30,446358,Never-married,Unmarried,White,Male,0,0,41,<=50K,Private,High School,White-Collar,USA
43,255635,Married-civ-spouse,Husband,Other,Male,0,0,40,<=50K,Private,Dropout,Blue-Collar,North America
33,204577,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Private,High School,Blue-Collar,USA
32,160362,Divorced,Other-relative,White,Male,0,0,40,<=50K,Private,Some College,Service,Central America
31,224234,Married-civ-spouse,Husband,Black,Male,0,0,40,<=50K,Government,High School,Blue-Collar,USA
29,240738,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,Government,High School,Blue-Collar,USA
21,143582,Never-married,Own-child,Asian-Pac-Islander,Female,0,0,45,<=50K,Private,Bachelors,White-Collar,USA
26,252284,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Government,Some College,Service,USA
57,135796,Married-civ-spouse,Husband,Black,Male,0,0,48,<=50K,Private,Dropout,Blue-Collar,USA
29,189565,Never-married,Not-in-family,White,Male,2174,0,50,<=50K,Private,High School,White-Collar,USA
33,348592,Never-married,Not-in-family,White,Male,0,0,40,>50K,Private,High School,Blue-Collar,USA
55,124137,Married-civ-spouse,Husband,White,Male,0,2415,35,>50K,Self-Employed,Advanced,White-Collar,Europe
17,67603,Never-married,Own-child,White,Female,0,0,10,<=50K,Private,Dropout,Service,USA
45,144351,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,Government,Advanced,White-Collar,USA
51,128338,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Private,Dropout,White-Collar,USA
49,115613,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Private,Dropout,Service,USA
40,219240,Divorced,Unmarried,White,Female,0,0,22,<=50K,Government,High School,White-Collar,USA
40,83859,Widowed,Own-child,White,Female,0,0,30,<=50K,Private,High School,Blue-Collar,USA
47,167159,Divorced,Not-in-family,White,Male,4650,0,40,<=50K,Private,High School,Blue-Collar,USA
27,267325,Married-civ-spouse,Wife,White,Female,3464,0,40,<=50K,Private,High School,Sales,USA
57,303986,Never-married,Not-in-family,White,Male,0,0,40,<=50K,Private,Dropout,Service,Central America
29,208577,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,Private,High School,White-Collar,USA
31,101345,Never-married,Not-in-family,White,Female,0,0,40,<=50K,Private,Bachelors,Sales,USA
24,117606,Never-married,Own-child,White,Female,0,0,35,<=50K,Private,Bachelors,White-Collar,USA
33,265204,Divorced,Unmarried,Black,Female,0,0,40,<=50K,Private,High School,Blue-Collar,USA
56,274111,Divorced,Not-in-family,White,Male,0,1669,40,<=50K,Government,Advanced,White-Collar,USA
31,176998,Married-civ-spouse,Husband,White,Male,0,0,35,>50K,Government,Some College,Blue-Collar,USA
31,218322,Never-married,Not-in-family,White,Male,0,0,30,<=50K,Private,Some College,Service,USA
19,37085,Never-married,Own-child,White,Female,0,0,20,<=50K,Private,Some College,White-Collar,USA
56,292710,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,Private,High School,Sales,USA
49,208978,Divorced,Unmarried,White,Female,0,0,16,<=50K,Private,High School,White-Collar,USA
17,106733,Never-married,Own-child,White,Male,594,0,40,<=50K,Private,Dropout,Blue-Collar,USA
31,110714,Never-married,Own-child,White,Female,0,0,37,<=50K,Government,Some College,Service,USA
34,105540,Married-civ-spouse,Husband,White,Male,0,2051,40,<=50K,Government,Bachelors,White-Collar,USA
65,237024,Married-civ-spouse,Husband,White,Male,0,0,35,<=50K,Private,Dropout,Service,North America
44,214781,Married-civ-spouse,Husband,White,Male,0,0,45,>50K,Private,Advanced,White-Collar,USA
28,271012,Never-married,Not-in-family,Black,Female,0,0,40,<=50K,Private,High School,White-Collar,USA
57,220262,Divorced,Not-in-family,White,Female,0,0,40,<=50K,Private,Some College,Support,USA
23,215443,Never-married,Not-in-family,White,Male,0,0,15,<=50K,Government,Some College,White-Collar,USA
43,54611,Divorced,Not-in-family,White,Male,0,0,60,<=50K,Private,High School,Blue-Collar,USA
31,182539,Never-married,Not-in-family,White,Female,0,0,45,<=50K,Private,Some College,White-Collar,USA
33,168782,Never-married,Unmarried,White,Male,0,0,40,<=50K,Private,Some College,Blue-Collar,USA
64,211222,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Government,Bachelors,White-Collar,USA
28,164575,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Private,Some College,White-Collar,USA
35,195253,Married-civ-spouse,Husband,White,Male,0,0,60,<=50K,Private,Some College,White-Collar,USA
38,308686,Married-civ-spouse,Husband,White,Male,0,0,70,>50K,Self-Employed,Bachelors,White-Collar,USA
56,146660,Divorced,Unmarried,White,Male,0,0,10,<=50K,Private,High School,Blue-Collar,USA
36,116580,Married-civ-spouse,Wife,White,Female,0,0,45,>50K,Government,Some College,White-Collar,USA
27,333990,Never-married,Own-child,White,Female,0,0,40,<=50K,Private,Some College,White-Collar,USA
26,75654,Divorced,Not-in-family,White,Male,0,0,55,<=50K,Private,High School,Blue-Collar,USA
57,266189,Divorced,Unmarried,White,Female,0,0,42,<=50K,Private,High School,White-Collar,USA
33,397995,Never-married,Not-in-family,White,Male,0,0,40,<=50K,Private,Bachelors,White-Collar,USA
46,212944,Married-civ-spouse,Husband,White,Male,0,0,32,<=50K,Private,Dropout,Blue-Collar,USA
33,191385,Never-married,Not-in-family,White,Male,0,0,40,<=50K,Private,Bachelors,White-Collar,North America
18,353358,Never-married,Own-child,White,Male,0,0,16,<=50K,Private,Some College,Service,USA
48,38950,Married-civ-spouse,Husband,White,Male,15024,0,50,>50K,Private,Bachelors,White-Collar,USA
25,191230,Never-married,Own-child,White,Female,0,0,40,<=50K,Private,Some College,White-Collar,Europe
42,193882,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,Private,Some College,White-Collar,USA
42,188615,Married-civ-spouse,Husband,White,Male,0,0,60,>50K,Self-Employed,Bachelors,Sales,USA
50,119099,Married-civ-spouse,Husband,White,Male,0,0,99,>50K,Self-Employed,Some College,White-Collar,USA
43,358677,Divorced,Not-in-family,Black,Male,0,0,40,<=50K,Private,Some College,Blue-Collar,USA
21,57916,Never-married,Own-child,White,Male,0,0,40,<=50K,Private,Dropout,Blue-Collar,USA
25,25249,Never-married,Not-in-family,White,Female,0,0,40,<=50K,Private,Some College,White-Collar,USA
19,35865,Never-married,Not-in-family,White,Female,0,0,30,<=50K,Private,Some College,Service,USA
51,182944,Widowed,Unmarried,Black,Female,0,0,40,<=50K,Private,High School,Support,USA
41,22155,Divorced,Unmarried,White,Female,0,0,60,<=50K,Government,Advanced,White-Collar,USA
26,177720,Divorced,Unmarried,White,Female,0,0,45,<=50K,Private,Some College,White-Collar,USA
46,171199,Divorced,Unmarried,Other,Female,0,0,40,<=50K,Private,Bachelors,Blue-Collar,Central America
22,148955,Never-married,Own-child,Asian-Pac-Islander,Female,0,0,15,<=50K,Private,Some College,Blue-Collar,Other Asia
43,118600,Divorced,Unmarried,White,Female,0,625,40,<=50K,Government,Bachelors,White-Collar,USA
28,203784,Never-married,Not-in-family,White,Male,0,0,38,<=50K,Private,Dropout,Blue-Collar,North America
38,100079,Married-spouse-absent,Not-in-family,Asian-Pac-Islander,Male,27828,0,60,>50K,Private,Advanced,White-Collar,Asia
30,186269,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Private,Bachelors,Support,USA
