age,marital_status,relationship,sex,capital_gain,capital_loss,hours_per_week,income,workclass_grouped,education_grouped,occupation_grouped
34,Divorced,Not-in-family,Male,0,0,40,<=50K,Private,Some College,Blue-Collar
39,Married-civ-spouse,Husband,Male,0,0,42,<=50K,Government,Bachelors,Blue-Collar
62,Married-civ-spouse,Husband,Male,0,0,48,<=50K,Self-Employed,High School,Blue-Collar
32,Never-married,Not-in-family,Female,0,0,38,<=50K,Self-Employed,High School,Service
51,Married-civ-spouse,Husband,Male,0,0,60,>50K,Private,Some College,White-Collar
42,Divorced,Unmarried,Male,0,0,35,<=50K,Private,High School,Service
62,Widowed,Not-in-family,Female,0,0,38,<=50K,Government,High School,White-Collar
27,Married-civ-spouse,Husband,Male,0,0,60,<=50K,Government,Advanced,White-Collar
43,Married-civ-spouse,Husband,Male,0,0,40,<=50K,Government,Some College,White-Collar
58,Married-spouse-absent,Unmarried,Female,0,0,40,<=50K,Government,High School,Service
43,Married-civ-spouse,Husband,Male,0,0,40,>50K,Private,Bachelors,White-Collar
23,Never-married,Own-child,Male,0,0,40,<=50K,Private,Some College,Blue-Collar
22,Married-civ-spouse,Husband,Male,0,0,60,<=50K,Self-Employed,High School,Blue-Collar
50,Married-civ-spouse,Husband,Male,0,0,45,<=50K,Private,High School,Blue-Collar
50,Married-civ-spouse,Husband,Male,0,0,60,>50K,Private,High School,Blue-Collar
37,Married-civ-spouse,Husband,Male,0,0,60,<=50K,Private,High School,White-Collar
31,Never-married,Not-in-family,Male,0,0,40,<=50K,Private,Bachelors,Blue-Collar
42,Married-civ-spouse,Wife,Female,0,0,55,<=50K,Private,Bachelors,White-Collar
44,Never-married,Other-relative,Female,0,0,15,<=50K,Private,High School,Sales
51,Married-civ-spouse,Husband,Male,7298,0,60,>50K,Private,High School,Blue-Collar
35,Never-married,Not-in-family,Female,0,0,40,<=50K,Private,Bachelors,White-Collar
50,Married-civ-spouse,Husband,Male,0,0,40,<=50K,Private,Bachelors,Sales
55,Married-civ-spouse,Husband,Male,0,0,40,<=50K,Private,Some College,Blue-Collar
72,Married-civ-spouse,Husband,Male,2414,0,12,<=50K,Private,Dropout,Service
66,Divorced,Not-in-family,Female,0,0,15,<=50K,Private,Dropout,Service
37,Married-civ-spouse,Husband,Male,0,0,30,<=50K,Self-Employed,Some College,Blue-Collar
21,Never-married,Own-child,Female,0,0,20,<=50K,Private,Some College,Sales
50,Married-civ-spouse,Husband,Male,15024,0,40,>50K,Private,Bachelors,White-Collar
40,Married-civ-spouse,Husband,Male,0,0,40,<=50K,Private,Dropout,Blue-Collar
31,Married-civ-spouse,Husband,Male,0,0,40,<=50K,Private,Some College,White-Collar
31,Never-married,Not-in-family,Male,0,0,40,<=50K,Private,Some College,White-Collar
54,Divorced,Not-in-family,Male,0,0,40,<=50K,Private,High School,Blue-Collar
67,Separated,Other-relative,Female,0,0,40,<=50K,Private,High School,Blue-Collar
23,Never-married,Own-child,Female,0,0,20,<=50K,Private,Bachelors,Sales
28,Never-married,Own-child,Male,0,0,40,<=50K,Private,High School,Blue-Collar
48,Married-civ-spouse,Husband,Male,3411,0,70,<=50K,Self-Employed,High School,Service
69,Never-married,Other-relative,Male,0,0,40,<=50K,Private,Dropout,Blue-Collar
49,Married-civ-spouse,Husband,Male,4386,0,99,>50K,Unemployed,Dropout,Service
35,Never-married,Not-in-family,Female,0,0,40,<=50K,Government,High School,White-Collar
24,Separated,Not-in-family,Female,0,0,40,<=50K,Private,Bachelors,White-Collar
55,Divorced,Not-in-family,Male,0,0,40,<=50K,Private,Some College,Support
41,Never-married,Own-child,Male,0,0,40,<=50K,Private,High School,Service
35,Married-civ-spouse,Husband,Male,0,0,40,<=50K,Self-Employed,Some College,Blue-Collar
18,Never-married,Own-child,Female,0,0,16,<=50K,Private,Dropout,Service
37,Married-civ-spouse,Wife,Female,0,0,20,<=50K,Self-Employed,Some College,White-Collar
38,Never-married,Not-in-family,Female,0,0,48,<=50K,Self-Employed,Advanced,White-Collar
29,Never-married,Own-child,Male,0,0,64,>50K,Private,Bachelors,White-Collar
26,Never-married,Not-in-family,Female,0,0,35,<=50K,Private,Dropout,Service
29,Never-married,Own-child,Male,0,0,40,<=50K,Private,High School,Support
36,Never-married,Own-child,Male,0,0,75,<=50K,Self-Employed,Dropout,Blue-Collar
29,Never-married,Not-in-family,Male,0,0,40,<=50K,Private,Some College,White-Collar
26,Never-married,Not-in-family,Male,0,1876,38,<=50K,Private,Bachelors,White-Collar
28,Separated,Not-in-family,Male,0,0,30,<=50K,Private,Dropout,Blue-Collar
44,Separated,Not-in-family,Female,0,0,36,<=50K,Private,Dropout,White-Collar
49,Married-civ-spouse,Wife,Female,0,2377,40,>50K,Self-Employed,High School,White-Collar
23,Never-married,Not-in-family,Male,0,0,40,<=50K,Private,Some College,Blue-Collar
29,Never-married,Not-in-family,Female,0,0,40,<=50K,Private,Some College,Support
24,Divorced,Not-in-family,Male,0,0,40,<=50K,Private,High School,Service
27,Never-married,Not-in-family,Male,0,0,40,<=50K,Private,Bachelors,Blue-Collar
25,Married-civ-spouse,Husband,Male,0,0,80,<=50K,Private,Some College,Blue-Collar
29,Separated,Not-in-family,Male,0,0,40,<=50K,Private,Some College,White-Collar
22,Never-married,Own-child,Female,0,0,40,<=50K,Private,Some College,Sales
41,Married-civ-spouse,Husband,Male,0,0,45,>50K,Self-Employed,Some College,Blue-Collar
20,Never-married,Own-child,Male,0,0,20,<=50K,Private,Some College,Service
36,Separated,Unmarried,Female,6497,0,56,<=50K,Government,Some College,White-Collar
53,Married-civ-spouse,Husband,Male,0,0,40,<=50K,Private,Dropout,Blue-Collar
58,Divorced,Not-in-family,Female,0,0,52,<=50K,Self-Employed,Dropout,Sales
27,Never-married,Own-child,Male,0,0,40,<=50K,Private,Some College,Blue-Collar
37,Married-civ-spouse,Husband,Male,0,0,40,<=50K,Government,High School,Service
30,Never-married,Other-relative,Female,0,0,20,<=50K,Private,Some College,White-Collar
42,Married-civ-spouse,Husband,Male,0,0,40,<=50K,Government,High School,Blue-Collar
50,Separated,Not-in-family,Male,0,0,40,>50K,Private,Bachelors,Sales
57,Married-civ-spouse,Husband,Male,0,0,40,>50K,Private,Bachelors,Sales
50,Married-civ-spouse,Husband,Male,5178,0,40,>50K,Government,High School,White-Collar
29,Married-spouse-absent,Not-in-family,Female,0,0,20,<=50K,Private,High School,Service
58,Married-civ-spouse,Husband,Male,0,0,40,<=50K,Self-Employed,Dropout,Blue-Collar
41,Married-civ-spouse,Husband,Male,0,0,56,>50K,Private,Some College,Blue-Collar
30,Never-married,Not-in-family,Male,0,0,45,>50K,Private,Advanced,White-Collar
42,Divorced,Unmarried,Male,1151,0,50,<=50K,Self-Employed,High School,Sales
54,Married-civ-spouse,Husband,Male,0,0,50,>50K,Self-Employed,High School,Sales
44,Married-civ-spouse,Husband,Male,7298,0,40,>50K,Private,High School,Blue-Collar
25,Never-married,Own-child,Female,3418,0,30,<=50K,Private,Some College,Sales
50,Married-civ-spouse,Wife,Female,0,0,40,>50K,Private,Advanced,White-Collar
53,Married-civ-spouse,Husband,Male,0,0,25,<=50K,Private,Some College,Sales
18,Never-married,Own-child,Female,0,0,15,<=50K,Private,Some College,Sales
50,Never-married,Not-in-family,Female,0,0,52,>50K,Government,Advanced,White-Collar
37,Married-civ-spouse,Husband,Male,0,0,60,<=50K,Self-Employed,Advanced,White-Collar
64,Divorced,Not-in-family,Female,0,0,50,<=50K,Private,Bachelors,White-Collar
39,Separated,Own-child,Male,0,0,35,<=50K,Private,Dropout,Blue-Collar
59,Married-civ-spouse,Husband,Male,10605,0,50,>50K,Government,Bachelors,White-Collar
18,Never-married,Own-child,Male,0,0,72,<=50K,Self-Employed,Dropout,Blue-Collar
17,Never-married,Own-child,Male,594,0,10,<=50K,Private,Dropout,Service
23,Never-married,Own-child,Male,0,0,10,<=50K,Private,Some College,Blue-Collar
26,Never-married,Not-in-family,Male,0,0,40,<=50K,Private,High School,White-Collar
21,Never-married,Own-child,Male,0,0,40,<=50K,Private,Some College,Blue-Collar
45,Married-civ-spouse,Husband,Male,0,0,55,>50K,Private,Bachelors,White-Collar
53,Never-married,Not-in-family,Female,14344,0,50,>50K,Government,Advanced,White-Collar
19,Never-married,Own-child,Male,0,0,15,<=50K,Government,Some College,White-Collar
34,Divorced,Unmarried,Female,0,0,40,<=50K,Private,Dropout,Service
31,Married-civ-spouse,Husband,Male,0,0,50,<=50K,Private,High School,Blue-Collar
39,Never-married,Not-in-family,Female,0,0,55,<=50K,Government,Advanced,White-Collar
21,Never-married,Own-child,Male,0,0,40,<=50K,Private,High School,Blue-Collar
54,Never-married,Not-in-family,Female,0,0,45,>50K,Private,Some College,White-Collar
31,Married-civ-spouse,Husband,Male,0,0,40,<=50K,Private,High School,Blue-Collar
26,Married-spouse-absent,Unmarried,Male,0,0,40,<=50K,Private,Dropout,Blue-Collar
29,Never-married,Own-child,Male,0,0,48,<=50K,Government,Some College,Service
51,Married-civ-spouse,Husband,Male,0,0,48,>50K,Private,Dropout,Blue-Collar
70,Married-civ-spouse,Husband,Male,0,0,20,>50K,Self-Employed,Some College,Service
26,Married-civ-spouse,Husband,Male,0,0,25,<=50K,Self-Employed,High School,White-Collar
20,Never-married,Own-child,Female,0,0,24,<=50K,Government,High School,Support
64,Never-married,Other-relative,Female,0,0,8,<=50K,Private,Advanced,White-Collar
39,Divorced,Unmarried,Male,0,1726,40,<=50K,Private,High School,Blue-Collar
46,Divorced,Unmarried,Female,0,0,40,<=50K,Government,Bachelors,White-Collar
34,Married-civ-spouse,Husband,Male,0,0,43,>50K,Private,Advanced,White-Collar
29,Never-married,Unmarried,Female,0,1138,40,<=50K,Private,High School,Sales
37,Married-civ-spouse,Husband,Male,0,0,40,<=50K,Private,High School,White-Collar
38,Never-married,Not-in-family,Male,0,0,40,<=50K,Private,Some College,Service
51,Widowed,Unmarried,Female,0,0,40,<=50K,Private,Dropout,Service
48,Married-civ-spouse,Husband,Male,0,0,40,>50K,Private,Advanced,White-Collar
18,Never-married,Own-child,Male,0,0,20,<=50K,Private,Dropout,White-Collar
22,Never-married,Own-child,Male,0,0,40,<=50K,Private,Some College,Blue-Collar
42,Married-civ-spouse,Husband,Male,0,1902,50,>50K,Private,Bachelors,White-Collar
22,Never-married,Own-child,Male,0,0,10,<=50K,Government,Bachelors,White-Collar
25,Never-married,Own-child,Female,0,0,40,<=50K,Private,Some College,Service
27,Married-civ-spouse,Husband,Male,0,0,40,<=50K,Private,Dropout,Blue-Collar
52,Married-civ-spouse,Husband,Male,5013,0,40,<=50K,Self-Employed,High School,Blue-Collar
53,Married-civ-spouse,Husband,Male,15024,0,50,>50K,Self-Employed,Some College,White-Collar
36,Divorced,Not-in-family,Male,0,0,60,<=50K,Self-Employed,Bachelors,Sales
55,Married-civ-spouse,Husband,Male,99999,0,60,>50K,Self-Employed,Bachelors,Sales
29,Married-civ-spouse,Husband,Male,0,0,40,>50K,Private,High School,White-Collar
30,Married-civ-spouse,Own-child,Male,3411,0,40,<=50K,Private,High School,Blue-Collar
47,Married-civ-spouse,Husband,Male,0,0,40,<=50K,Private,High School,Blue-Collar
29,Never-married,Not-in-family,Female,0,0,38,<=50K,Private,High School,Service
38,Married-civ-spouse,Husband,Male,0,0,60,>50K,Private,Bachelors,Sales
26,Never-married,Own-child,Male,0,0,40,<=50K,Government,Bachelors,Support
90,Married-civ-spouse,Husband,Male,0,0,40,>50K,Private,High School,Blue-Collar
51,Married-civ-spouse,Husband,Male,7298,0,50,>50K,Private,High School,Support
36,Married-civ-spouse,Husband,Male,0,0,40,<=50K,Private,High School,Blue-Collar
36,Married-civ-spouse,Own-child,Male,0,0,50,>50K,Private,Dropout,Sales
49,Married-civ-spouse,Husband,Male,7688,0,45,>50K,Private,High School,Blue-Collar
37,Married-civ-spouse,Husband,Male,0,0,40,<=50K,Private,High School,Blue-Collar
27,Never-married,Not-in-family,Male,0,0,40,<=50K,Government,Some College,Service
36,Married-civ-spouse,Husband,Male,0,0,40,<=50K,Private,High School,Blue-Collar
42,Never-married,Not-in-family,Male,0,0,25,<=50K,Private,Dropout,Blue-Collar
39,Divorced,Not-in-family,Male,0,0,38,<=50K,Private,Some College,White-Collar
47,Never-married,Other-relative,Female,0,0,40,<=50K,Private,High School,White-Collar
17,Never-married,Not-in-family,Female,0,0,15,<=50K,Private,Dropout,Sales
35,Married-civ-spouse,Husband,Male,0,0,40,<=50K,Private,Some College,Blue-Collar
55,Married-civ-spouse,Husband,Male,3103,0,40,>50K,Private,High School,Blue-Collar
39,Never-married,Unmarried,Male,0,0,40,<=50K,Government,High School,Blue-Collar
22,Never-married,Unmarried,Female,0,0,40,<=50K,Private,High School,Sales
31,Married-civ-spouse,Husband,Male,0,0,50,<=50K,Self-Employed,High School,Blue-Collar
48,Married-civ-spouse,Husband,Male,0,0,80,<=50K,Self-Employed,Dropout,Blue-Collar
33,Married-civ-spouse,Husband,Male,0,0,50,>50K,Private,Some College,White-Collar
42,Divorced,Not-in-family,Female,0,0,40,<=50K,Government,Some College,White-Collar
53,Divorced,Unmarried,Female,0,1876,38,<=50K,Private,Advanced,White-Collar
41,Married-civ-spouse,Husband,Male,0,0,40,>50K,Private,Some College,Blue-Collar
17,Never-married,Own-child,Female,0,0,40,<=50K,Government,Dropout,White-Collar
45,Widowed,Not-in-family,Female,0,0,20,<=50K,Private,Dropout,Service
45,Married-civ-spouse,Husband,Male,4386,0,38,>50K,Private,Some College,Blue-Collar
23,Never-married,Not-in-family,Female,0,0,40,<=50K,Private,Some College,Sales
29,Divorced,Not-in-family,Male,0,0,40,<=50K,Private,High School,Blue-Collar
38,Married-civ-spouse,Husband,Male,0,0,40,>50K,Private,High School,Blue-Collar
29,Married-civ-spouse,Husband,Male,0,0,40,<=50K,Private,Some College,Blue-Collar
37,Married-civ-spouse,Husband,Male,0,0,65,>50K,Private,Bachelors,White-Collar
23,Never-married,Own-child,Female,0,0,30,<=50K,Private,Some College,Service
22,Never-married,Own-child,Female,0,0,40,<=50K,Private,High School,Sales
31,Married-civ-spouse,Husband,Male,0,0,44,>50K,Private,Some College,Sales
23,Never-married,Not-in-family,Male,0,0,50,<=50K,Private,Bachelors,Sales
46,Widowed,Unmarried,Female,0,0,40,<=50K,Private,Dropout,Service
47,Married-civ-spouse,Husband,Male,0,0,45,<=50K,Private,Some College,White-Collar
52,Married-civ-spouse,Husband,Male,0,0,40,>50K,Private,Bachelors,White-Collar
22,Never-married,Other-relative,Male,0,0,40,<=50K,Private,Dropout,Blue-Collar
32,Married-civ-spouse,Husband,Male,0,0,60,>50K,Private,Dropout,Blue-Collar
53,Married-civ-spouse,Husband,Male,0,0,40,>50K,Private,Dropout,Blue-Collar
35,Separated,Unmarried,Male,0,0,40,<=50K,Private,Some College,Sales
53,Married-civ-spouse,Husband,Male,0,0,40,<=50K,Private,High School,Blue-Collar
47,Never-married,Not-in-family,Female,0,1876,48,<=50K,Self-Employed,High School,Service
32,Married-civ-spouse,Husband,Male,0,1902,40,>50K,Private,Bachelors,Support
21,Never-married,Own-child,Female,0,0,35,<=50K,Private,High School,White-Collar
49,Married-civ-spouse,Husband,Male,0,0,48,<=50K,Private,Dropout,Blue-Collar
39,Married-civ-spouse,Husband,Male,0,0,55,>50K,Private,Some College,Blue-Collar
35,Never-married,Not-in-family,Male,0,0,40,<=50K,Government,Bachelors,White-Collar
34,Married-civ-spouse,Husband,Male,0,2042,10,<=50K,Private,Some College,Support
56,Married-civ-spouse,Husband,Male,0,0,45,>50K,Private,Some College,Support
17,Never-married,Own-child,Male,0,0,18,<=50K,Private,Dropout,Service
53,Divorced,Not-in-family,Female,0,0,40,<=50K,Private,Some College,White-Collar
30,Never-married,Own-child,Male,0,0,30,<=50K,Private,High School,Service
27,Divorced,Unmarried,Female,0,0,35,<=50K,Private,Some College,Sales
49,Separated,Own-child,Male,0,0,38,<=50K,Private,Dropout,Blue-Collar
18,Married-civ-spouse,Husband,Male,4508,0,40,<=50K,Private,High School,Blue-Collar
47,Married-civ-spouse,Husband,Male,0,0,65,<=50K,Private,High School,White-Collar
50,Married-spouse-absent,Not-in-family,Male,6849,0,40,<=50K,Government,Bachelors,White-Collar
44,Married-civ-spouse,Wife,Female,3908,0,60,<=50K,Private,Dropout,Blue-Collar
27,Married-civ-spouse,Husband,Male,0,1848,55,>50K,Private,Bachelors,Sales
57,Divorced,Not-in-family,Male,0,0,48,>50K,Government,Some College,White-Collar
48,Married-civ-spouse,Husband,Male,0,2415,50,>50K,Private,Bachelors,Sales
26,Divorced,Unmarried,Male,0,0,40,<=50K,Private,High School,Blue-Collar
36,Married-civ-spouse,Other-relative,Male,0,0,40,<=50K,Private,High School,Service
63,Married-civ-spouse,Husband,Male,0,0,30,<=50K,Self-Employed,Dropout,Blue-Collar
22,Never-married,Unmarried,Female,0,0,30,<=50K,Private,Some College,White-Collar
52,Divorced,Not-in-family,Male,0,0,40,<=50K,Private,High School,Blue-Collar
55,Married-civ-spouse,Husband,Male,0,0,24,>50K,Private,Some College,Blue-Collar
36,Separated,Not-in-family,Male,0,0,40,<=50K,Government,Bachelors,White-Collar
41,Married-civ-spouse,Husband,Male,7298,0,60,>50K,Private,Some College,Service
30,Never-married,Own-child,Female,0,0,65,<=50K,Private,Bachelors,Sales
22,Never-married,Own-child,Female,0,0,40,<=50K,Private,Bachelors,White-Collar
35,Divorced,Not-in-family,Female,0,0,40,<=50K,Private,Some College,White-Collar
18,Never-married,Own-child,Female,0,0,6,<=50K,Private,Dropout,Service
44,Divorced,Own-child,Female,0,0,50,>50K,Private,Bachelors,White-Collar
19,Never-married,Own-child,Male,0,0,15,<=50K,Private,Some College,Sales
28,Never-married,Not-in-family,Male,0,0,50,<=50K,Private,High School,Blue-Collar
27,Never-married,Own-child,Male,0,0,30,<=50K,Private,Some College,White-Collar
48,Married-civ-spouse,Husband,Male,0,0,40,<=50K,Private,High School,Blue-Collar
39,Never-married,Not-in-family,Male,0,0,40,<=50K,Private,Some College,Blue-Collar
27,Married-civ-spouse,Husband,Male,0,0,45,>50K,Private,Advanced,White-Collar
34,Married-civ-spouse,Husband,Male,0,0,40,<=50K,Private,High School,Service
35,Never-married,Own-child,Male,0,0,40,<=50K,Government,Bachelors,White-Collar
43,Divorced,Not-in-family,Male,0,0,40,<=50K,Private,Bachelors,White-Collar
75,Widowed,Not-in-family,Female,0,0,32,<=50K,Private,Dropout,Support
25,Never-married,Not-in-family,Male,0,0,20,<=50K,Private,Advanced,Sales
20,Never-married,Own-child,Male,0,0,20,<=50K,Private,Dropout,Blue-Collar
23,Never-married,Unmarried,Female,0,0,35,<=50K,Private,High School,Service
39,Married-civ-spouse,Husband,Male,0,0,55,>50K,Private,Some College,Sales
57,Separated,Unmarried,Female,0,0,40,<=50K,Private,High School,Sales
22,Never-married,Not-in-family,Female,0,0,40,<=50K,Private,High School,Service
47,Never-married,Unmarried,Female,0,0,40,<=50K,Private,High School,Service
32,Never-married,Other-relative,Male,0,0,55,<=50K,Private,Some College,Blue-Collar
21,Never-married,Own-child,Female,0,0,40,<=50K,Private,High School,White-Collar
46,Married-civ-spouse,Husband,Male,0,0,46,<=50K,Private,High School,Blue-Collar
26,Married-civ-spouse,Husband,Male,0,0,60,>50K,Self-Employed,Some College,White-Collar
37,Never-married,Other-relative,Female,0,0,40,<=50K,Private,Dropout,White-Collar
54,Married-civ-spouse,Wife,Female,0,0,40,<=50K,Private,Some College,White-Collar
34,Married-civ-spouse,Husband,Male,0,0,37,<=50K,Private,Bachelors,White-Collar
31,Married-civ-spouse,Wife,Female,0,0,40,<=50K,Private,Dropout,White-Collar
39,Divorced,Not-in-family,Male,0,0,60,<=50K,Private,High School,Blue-Collar
29,Never-married,Not-in-family,Female,0,0,32,<=50K,Private,High School,Service
43,Married-civ-spouse,Husband,Male,0,0,40,>50K,Government,High School,White-Collar
66,Married-civ-spouse,Husband,Male,5556,0,40,>50K,Private,Some College,Sales
28,Married-civ-spouse,Husband,Male,0,0,48,<=50K,Private,Some College,White-Collar
17,Never-married,Own-child,Male,0,0,30,<=50K,Private,Dropout,Sales
43,Divorced,Own-child,Male,0,0,35,<=50K,Self-Employed,High School,Blue-Collar
38,Divorced,Unmarried,Male,0,0,45,>50K,Private,Bachelors,Sales
